epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,24.8731,1.0407,2.58998,1.52253,0.00333,1,0.08292,0.05093,1.39646,3.62935,1.48363,2e-05,2e-05,2e-05
