epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,27.1245,1.01806,2.56463,1.56449,0.00333,1,0.07654,0.04556,0.82521,3.38248,1.14388,4e-05,4e-05,4e-05
