epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,10.7714,0.91677,2.67509,1.42006,0.00333,1,0.12437,0.07462,1.79845,4.02762,1.71398,0,0,0
2,21.4162,0.89625,2.59987,1.4255,0.00333,1,0.11056,0.07739,1.51622,3.76516,1.54675,1.01e-05,1.01e-05,1.01e-05
