epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,17.5104,1.23137,3.14978,1.70666,0.00333,1,0.0995,0.08955,0.48286,3.1032,0.82062,0.00016,0.00016,0.00016
