epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,8.43899,1.36906,2.82518,1.76356,0.00333,1,0.12437,0.06327,0.69679,3.29456,1.058,8e-05,8e-05,8e-05
2,16.6497,0.80834,2.50724,1.41694,0.00333,1,0.24875,0.12437,0.50357,3.19748,0.86528,9.09e-05,9.09e-05,9.09e-05
