epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,4.02924,1.11308,3.59352,1.53532,0.05,1,0.24875,0.14925,2.36499,4.32256,1.9935,3.076e-05,3.076e-05,3.076e-05
2,8.29554,0.94673,3.49324,1.50359,0.04167,1,0.33167,0.23217,1.7645,4.20692,1.58092,3.49511e-05,3.49511e-05,3.49511e-05
