epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,20.1369,1.39599,3.15695,1.82027,0.00333,1,0.33167,0.26533,0.30381,3.15096,0.64636,0.00018,0.00018,0.00018
