epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,11.7569,0.93313,2.5756,1.50792,0.00333,1,0.09045,0.05321,0.90722,3.46193,1.20999,4e-05,4e-05,4e-05
2,21.1761,0.95389,2.55827,1.50003,0.00333,1,0.199,0.08375,0.54787,3.27246,0.88039,5.05e-05,5.05e-05,5.05e-05
